Product,Product_Brand,Item_Category,Subcategory_1,Subcategory_2,Item_Rating,Selling_Price,Is_Holiday,Year,Month,Week,Day,Dayofweek,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start
2286,464,11,63,132,3.5,795.0,0,2014,10,41,6,0,False,False,False,False
963,946,35,87,210,3.2,489.0,1,2015,1,3,12,0,False,False,False,False
1389,140,35,87,210,2.4,393.0,1,2013,1,2,12,5,False,False,False,False
2107,412,35,87,210,2.3,1498.0,1,2016,10,40,3,0,False,False,False,False
2266,454,25,64,118,1.3,896.0,0,2020,3,11,14,5,False,False,False,False
1213,62,35,87,210,3.1,345.0,1,2014,1,2,12,6,False,False,False,False
252,670,25,82,61,5.0,1999.0,0,2017,12,52,29,4,False,False,False,False
1233,458,11,128,330,4.2,479.0,0,2014,12,1,30,1,False,False,False,False
1411,150,35,87,210,3.6,396.0,1,2013,1,2,12,5,False,False,False,False
20,547,35,12,46,2.4,596.0,0,2015,12,51,20,6,False,False,False,False
2301,458,11,128,330,4.7,491.0,0,2016,12,52,30,4,False,False,False,False
779,853,30,125,323,1.0,299.0,0,2016,12,52,31,5,True,False,True,False
2075,670,11,128,330,3.7,497.0,0,2014,1,1,1,2,False,True,False,True
1774,670,11,128,330,4.1,698.0,1,2019,1,2,12,5,False,False,False,False
1271,670,11,128,330,4.3,594.0,0,2017,1,52,1,6,False,True,False,True
2192,436,35,107,316,1.8,27673.0,0,2019,1,1,1,1,False,True,False,True
197,630,35,36,316,1.6,675.0,0,2014,12,50,12,4,False,False,False,False
2093,57,11,128,181,3.8,399.0,0,2016,7,26,1,4,False,True,False,True
1859,670,68,109,129,3.8,294.0,1,2014,1,2,12,6,False,False,False,False
1196,5,33,71,229,4.6,70.0,0,2016,7,26,1,4,False,True,False,True
1719,670,25,82,119,3.5,593.0,0,2017,12,52,29,4,False,False,False,False
124,670,11,128,181,4.8,230.0,0,2012,12,50,12,2,False,False,False,False
389,308,35,2,48,2.2,492.0,0,2018,2,9,28,2,True,False,False,False
2432,124,5,3,58,4.5,1379.0,1,2018,1,2,12,4,False,False,False,False
515,399,32,30,80,2.7,491.0,0,2013,3,9,3,6,False,False,False,False
1072,670,73,130,114,4.0,744.0,0,2019,7,27,1,0,False,True,False,True
1939,670,11,81,297,2.3,272.0,0,2019,12,50,13,4,False,False,False,False
1215,63,14,70,173,3.8,1793.0,0,2018,10,40,6,5,False,False,False,False
1036,670,73,130,107,4.4,747.0,0,2019,7,27,1,0,False,True,False,True
1188,48,35,87,210,1.8,294.0,0,2012,1,2,12,3,False,False,False,False
1566,552,11,128,330,5.0,290.0,0,2015,12,53,30,2,False,False,False,False
2048,392,11,128,330,1.5,897.0,0,2018,10,40,5,4,False,False,False,False
1311,107,35,87,210,4.3,296.0,1,2015,1,3,12,0,False,False,False,False
987,962,67,121,141,4.1,1660.0,0,2017,2,8,25,5,False,False,False,False
863,919,35,12,30,2.2,596.0,0,2014,12,51,20,5,False,False,False,False
469,749,67,121,127,5.0,3397.0,0,2015,7,27,1,2,False,True,False,True
1148,670,9,45,86,3.4,161.0,1,2019,1,2,12,5,False,False,False,False
614,553,11,128,330,4.4,370.0,0,2018,12,52,30,6,False,False,False,False
790,670,11,128,330,1.2,594.0,0,2013,7,27,1,0,False,True,False,True
1599,670,11,128,330,4.8,689.0,0,2012,1,2,12,3,False,False,False,False
319,670,11,128,330,1.8,1691.0,0,2015,7,27,1,2,False,True,False,True
927,670,9,79,183,4.5,177.0,0,2013,1,1,1,1,False,True,False,True
99,577,11,128,331,2.3,590.0,0,2016,3,11,16,2,False,False,False,False
788,670,11,63,132,3.7,1601.0,0,2017,7,26,1,5,False,True,False,True
976,954,11,128,330,4.8,923.0,0,2020,12,49,5,5,False,False,False,False
417,425,11,128,181,3.1,313.0,0,2014,7,27,1,1,False,True,False,True
2287,465,5,3,15,2.4,189.0,1,2018,1,2,12,4,False,False,False,False
141,597,67,121,127,3.4,863.0,0,2015,7,27,1,2,False,True,False,True
782,856,25,64,117,3.9,492.0,0,2014,6,25,17,1,False,False,False,False
450,740,35,96,335,1.4,963.0,0,2020,2,6,5,2,False,False,False,False
2258,670,11,128,103,2.0,934.0,0,2017,12,50,12,1,False,False,False,False
596,772,35,12,46,3.4,198.0,0,2015,12,51,20,6,False,False,False,False
2116,670,68,109,262,2.8,778.0,0,2018,12,50,12,2,False,False,False,False
2326,670,61,92,272,2.6,4640.0,0,2012,1,2,12,3,False,False,False,False
1276,670,11,128,177,1.5,519.0,0,2020,7,27,1,2,False,True,False,True
1211,62,35,2,48,4.3,388.0,0,2013,2,9,28,3,True,False,False,False
1290,94,11,81,159,3.7,599.0,0,2014,6,25,16,0,False,False,False,False
807,879,35,80,84,3.0,299.0,0,2015,6,25,17,2,False,False,False,False
1908,670,11,81,297,4.2,775.0,0,2016,12,50,13,1,False,False,False,False
1565,670,11,81,331,1.5,796.0,0,2012,12,1,31,0,True,False,True,False
1603,124,5,3,58,3.9,1594.0,1,2017,1,2,12,3,False,False,False,False
1002,552,11,128,330,2.4,447.0,0,2017,12,52,30,5,False,False,False,False
2238,442,32,31,81,4.7,981.0,0,2019,12,50,12,3,False,False,False,False
420,731,35,87,210,4.0,474.0,1,2015,1,3,12,0,False,False,False,False
2018,670,11,63,157,2.6,264.0,0,2015,12,50,12,5,False,False,False,False
284,672,35,87,210,4.8,421.0,1,2014,1,2,12,6,False,False,False,False
639,789,35,107,316,3.8,25082.0,0,2019,1,1,1,1,False,True,False,True
2179,670,25,82,286,4.5,1922.0,0,2018,12,52,29,5,False,False,False,False
432,735,68,4,334,1.7,3860.0,0,2018,3,9,3,5,False,False,False,False
1387,139,35,87,210,2.0,325.0,1,2013,1,2,12,5,False,False,False,False
1675,670,11,128,330,3.3,989.0,1,2016,1,2,12,1,False,False,False,False
990,963,27,77,278,1.8,22643.0,0,2018,3,12,25,6,False,False,False,False
1467,452,11,128,181,1.9,387.0,0,2014,7,27,1,1,False,True,False,True
1197,52,7,115,290,3.1,9367.0,0,2017,11,44,3,4,False,False,False,False
1769,124,5,3,58,3.7,1589.0,1,2014,1,2,12,6,False,False,False,False
723,875,11,128,181,2.2,189.0,0,2016,7,26,1,4,False,True,False,True
1011,969,11,81,297,1.7,540.0,0,2013,6,24,13,3,False,False,False,False
595,772,35,12,46,2.0,206.0,0,2015,4,14,1,2,False,True,False,True
239,645,14,88,257,4.1,1749.0,1,2014,1,2,12,6,False,False,False,False
500,670,25,82,119,3.3,1193.0,0,2017,12,52,29,4,False,False,False,False
838,895,35,87,210,3.3,295.0,1,2017,1,2,12,3,False,False,False,False
307,686,38,29,288,4.3,993.0,0,2015,3,12,22,6,False,False,False,False
1044,988,35,87,210,1.8,477.0,1,2017,1,2,12,3,False,False,False,False
1628,670,11,128,330,1.3,342.0,0,2015,12,53,30,2,False,False,False,False
2040,388,5,3,58,2.7,439.0,0,2015,12,51,14,0,False,False,False,False
2081,401,48,97,254,3.3,717.0,0,2012,12,50,12,2,False,False,False,False
2183,670,73,130,246,1.7,241.0,0,2019,12,50,12,3,False,False,False,False
1163,36,11,63,157,3.8,417.0,0,2015,3,10,5,3,False,False,False,False
2340,485,35,12,30,3.8,493.0,0,2014,12,1,29,0,False,False,False,False
547,551,5,3,55,1.9,286.0,0,2014,4,17,24,3,False,False,False,False
1699,726,11,128,181,3.2,374.0,0,2014,7,27,1,1,False,True,False,True
643,789,35,12,46,2.8,25896.0,0,2017,12,52,29,4,False,False,False,False
736,830,35,107,316,3.4,1874.0,0,2015,6,23,1,0,False,True,False,False
2339,484,35,12,30,4.0,695.0,0,2018,12,1,31,0,True,False,True,False
1084,670,9,45,86,4.6,280.0,1,2018,1,2,12,4,False,False,False,False
2144,670,38,22,239,4.0,175.0,1,2013,1,2,12,5,False,False,False,False
1444,168,35,87,210,1.7,342.0,1,2019,1,2,12,5,False,False,False,False
1636,227,14,88,257,3.9,2085.0,1,2015,1,3,12,0,False,False,False,False
936,670,9,45,86,1.1,297.0,0,2012,1,2,12,3,False,False,False,False
501,670,25,82,61,4.9,1240.0,0,2013,12,52,29,6,False,False,False,False
1090,2,35,87,210,3.8,372.0,1,2018,1,2,12,4,False,False,False,False
2055,452,11,128,181,1.0,411.0,0,2015,7,27,1,2,False,True,False,True
1372,670,11,128,330,5.0,849.0,1,2014,1,2,12,6,False,False,False,False
1681,670,11,63,45,1.3,445.0,0,2017,12,50,12,1,False,False,False,False
1809,670,11,128,330,3.3,989.0,0,2012,1,2,12,3,False,False,False,False
104,580,27,50,242,4.6,791.0,0,2017,9,36,6,2,False,False,False,False
1400,552,11,128,330,4.5,488.0,0,2013,12,1,30,0,False,False,False,False
341,704,72,123,316,3.6,498.0,0,2020,5,19,4,0,False,False,False,False
1818,309,11,81,331,2.8,959.0,0,2018,2,5,4,6,False,False,False,False
903,924,67,121,127,4.4,992.0,0,2019,7,27,1,0,False,True,False,True
219,670,73,130,307,1.5,785.0,0,2013,7,27,1,0,False,True,False,True
1994,670,11,81,297,2.4,546.0,0,2016,12,50,13,1,False,False,False,False
1892,670,11,81,297,1.1,415.0,0,2016,12,50,13,1,False,False,False,False
1470,178,35,87,210,2.6,236.0,1,2016,1,2,12,1,False,False,False,False
431,670,68,109,129,3.1,218.0,1,2014,1,2,12,6,False,False,False,False
25,550,11,81,331,2.1,792.0,0,2013,5,21,20,0,False,False,False,False
1031,982,11,128,103,4.4,2546.0,0,2014,7,27,3,3,False,False,False,False
248,652,35,36,316,4.9,169.0,0,2013,12,50,12,3,False,False,False,False
59,570,25,129,145,3.0,497.0,0,2017,6,25,20,1,False,False,False,False
1006,670,25,129,145,4.1,990.0,0,2018,12,1,31,0,True,False,True,False
73,575,5,3,56,1.2,1997.0,0,2013,2,8,24,6,False,False,False,False
1839,670,11,128,330,5.0,296.0,0,2018,12,52,30,6,False,False,False,False
170,459,11,128,330,4.9,495.0,0,2015,12,53,30,2,False,False,False,False
2354,491,30,113,261,3.7,8896.0,1,2017,1,2,12,3,False,False,False,False
1522,190,35,107,316,4.5,34220.0,0,2016,6,22,1,2,False,True,False,False
848,670,73,130,92,2.1,891.0,0,2019,4,15,12,4,False,False,False,False
1454,172,9,79,105,4.8,5812.0,0,2014,6,24,15,6,False,False,False,False
876,919,35,36,316,1.2,274.0,0,2015,12,50,12,5,False,False,False,False
1300,69,38,22,8,4.4,259.0,0,2019,3,12,20,2,False,False,False,False
267,664,8,126,311,4.6,261.0,0,2015,6,24,14,6,False,False,False,False
1576,124,5,3,58,2.8,1590.0,1,2015,1,3,12,0,False,False,False,False
463,452,11,128,181,1.0,198.0,0,2017,7,26,1,5,False,True,False,True
318,691,35,62,316,1.7,640.0,0,2014,4,14,1,1,False,True,False,True
508,670,25,82,61,1.8,1734.0,0,2013,12,52,29,6,False,False,False,False
1833,124,5,3,58,4.0,1596.0,1,2013,1,2,12,5,False,False,False,False
2029,670,9,45,86,1.8,314.0,1,2014,1,2,12,6,False,False,False,False
1093,2,35,107,122,4.5,589.0,0,2014,3,13,25,1,False,False,False,False
111,583,38,13,31,2.1,1654.0,0,2019,10,40,6,6,False,False,False,False
154,670,68,106,296,1.3,4197.0,0,2015,1,1,1,3,False,True,False,True
2283,670,11,128,330,2.2,686.0,0,2020,7,27,1,2,False,True,False,True
1161,34,35,87,210,4.0,229.0,1,2019,1,2,12,5,False,False,False,False
2031,670,9,45,86,3.3,270.0,1,2013,1,2,12,5,False,False,False,False
973,458,11,128,330,3.2,445.0,0,2018,12,52,30,6,False,False,False,False
684,670,73,130,51,2.5,691.0,0,2016,4,15,12,1,False,False,False,False
1284,90,14,70,35,2.9,3688.0,0,2018,7,26,1,6,False,True,False,True
495,764,35,87,210,4.3,497.0,0,2012,1,2,12,3,False,False,False,False
2080,401,48,97,27,1.7,985.0,0,2014,12,50,12,4,False,False,False,False
1639,670,11,128,330,1.4,788.0,1,2016,1,2,12,1,False,False,False,False
275,670,8,11,25,4.1,499.0,0,2014,1,1,1,2,False,True,False,True
1923,670,11,81,297,4.1,711.0,0,2016,12,50,13,1,False,False,False,False
47,564,35,12,30,1.8,589.0,0,2018,12,1,31,0,True,False,True,False
2361,492,11,63,132,3.1,1097.0,0,2013,9,36,6,4,False,False,False,False
1509,190,35,107,316,3.2,38806.0,0,2019,6,22,1,5,False,True,False,False
1153,670,73,130,130,1.5,699.0,0,2018,7,26,1,6,False,True,False,True
1295,670,11,128,330,3.1,2272.0,0,2017,4,13,1,5,False,True,False,True
1151,670,73,130,130,4.5,796.0,0,2013,7,27,1,0,False,True,False,True
2441,531,8,126,71,4.5,285.0,0,2018,2,6,6,1,False,False,False,False
1261,82,9,53,144,3.3,5200.0,0,2018,5,21,24,3,False,False,False,False
2041,389,38,29,233,5.0,389.0,1,2014,1,2,12,6,False,False,False,False
202,631,45,118,60,2.8,599.0,0,2014,12,51,20,5,False,False,False,False
371,710,35,87,210,2.2,383.0,1,2013,1,2,12,5,False,False,False,False
1373,552,11,81,266,3.2,392.0,0,2015,6,24,12,4,False,False,False,False
609,782,38,29,233,2.3,1089.0,1,2016,1,2,12,1,False,False,False,False
485,670,25,129,61,3.4,495.0,1,2015,1,3,12,0,False,False,False,False
2002,670,9,24,217,3.4,658.0,0,2012,12,50,12,2,False,False,False,False
980,956,63,39,316,2.4,288.0,0,2015,6,26,24,2,False,False,False,False
488,346,14,70,35,4.0,1489.0,0,2015,7,27,1,2,False,True,False,True
710,854,5,3,58,1.3,3393.0,1,2013,1,2,12,5,False,False,False,False
1222,67,25,129,61,3.1,368.0,0,2019,3,9,3,6,False,False,False,False
2149,670,38,22,239,2.5,198.0,1,2013,1,2,12,5,False,False,False,False
1497,190,35,107,316,2.7,24361.0,0,2018,1,1,1,0,False,True,False,True
402,727,14,88,257,3.7,1191.0,1,2017,1,2,12,3,False,False,False,False
1770,670,11,128,330,3.7,790.0,0,2012,1,2,12,3,False,False,False,False
768,458,11,128,330,1.5,369.0,0,2017,12,52,30,5,False,False,False,False
2434,529,30,33,172,3.4,693.0,0,2015,4,16,18,5,False,False,False,False
277,670,8,11,25,4.4,596.0,0,2020,1,1,1,2,False,True,False,True
1333,670,11,128,330,1.7,997.0,1,2015,1,3,12,0,False,False,False,False
2240,670,11,128,103,1.0,854.0,0,2018,12,52,29,5,False,False,False,False
632,789,35,107,316,4.2,15913.0,0,2013,6,22,1,5,False,True,False,False
915,928,32,31,81,2.3,400.0,0,2012,12,50,12,2,False,False,False,False
1945,670,11,81,297,1.7,294.0,0,2018,12,50,13,3,False,False,False,False
1740,276,11,81,266,1.9,1191.0,0,2019,12,49,3,1,False,False,False,False
660,798,45,118,60,3.8,1499.0,0,2014,1,1,1,2,False,True,False,True
683,0,5,3,58,4.2,2750.0,0,2012,1,2,12,3,False,False,False,False
1517,190,35,107,316,2.2,21409.0,0,2015,1,1,1,3,False,True,False,True
150,603,11,81,3,4.1,229.0,0,2016,6,25,21,1,False,False,False,False
429,670,11,81,297,4.8,785.0,0,2019,12,50,15,6,False,False,False,False
63,572,35,36,316,2.2,408.0,0,2016,12,50,12,0,False,False,False,False
619,670,11,128,103,3.7,496.0,0,2017,3,10,12,6,False,False,False,False
491,648,35,87,210,4.9,796.0,1,2018,1,2,12,4,False,False,False,False
1038,670,73,130,107,2.0,643.0,0,2013,7,27,1,0,False,True,False,True
41,670,11,81,297,1.3,594.0,0,2019,7,27,1,0,False,True,False,True
1415,151,35,87,210,2.1,321.0,1,2017,1,2,12,3,False,False,False,False
864,670,9,18,139,2.0,261.0,1,2015,1,3,12,0,False,False,False,False
2034,385,30,113,222,3.8,730.0,0,2020,4,14,1,2,False,True,False,True
706,670,25,129,145,2.0,789.0,0,2015,12,53,31,3,True,False,True,False
2414,124,5,3,58,2.8,1377.0,1,2017,1,2,12,3,False,False,False,False
597,772,35,12,46,1.1,397.0,0,2020,3,10,3,1,False,False,False,False
1651,552,11,81,266,2.0,459.0,0,2018,6,24,12,1,False,False,False,False
68,575,5,3,282,4.1,591.0,0,2016,12,48,3,5,False,False,False,False
1364,132,14,25,240,4.7,4498.0,0,2015,2,9,28,5,True,False,False,False
2021,381,11,128,330,1.5,497.0,0,2019,11,44,3,6,False,False,False,False
215,636,9,52,74,1.0,2289.0,0,2015,11,45,3,1,False,False,False,False
1998,458,11,128,330,1.6,366.0,0,2013,12,1,30,0,False,False,False,False
40,561,67,121,127,2.6,359.0,0,2016,5,18,4,2,False,False,False,False
186,670,11,128,330,2.3,392.0,0,2016,6,22,1,2,False,True,False,False
896,918,17,123,316,4.1,769.0,1,2013,4,17,28,6,False,False,False,False
50,670,11,128,330,4.6,371.0,0,2016,12,52,30,4,False,False,False,False
1857,325,25,129,285,2.6,989.0,0,2018,11,44,3,5,False,False,False,False
1942,354,25,129,28,4.5,1389.0,0,2019,4,17,23,1,False,False,False,False
2140,419,32,15,310,3.2,272.0,0,2014,12,51,20,5,False,False,False,False
1302,670,11,128,330,4.1,486.0,0,2018,12,52,30,6,False,False,False,False
813,726,11,128,181,2.2,235.0,0,2019,7,27,1,0,False,True,False,True
57,569,35,36,316,4.8,392.0,0,2017,12,50,12,1,False,False,False,False
2280,670,25,129,329,3.8,324.0,0,2015,7,27,1,2,False,True,False,True
247,651,45,84,263,2.7,395.0,0,2013,12,49,3,1,False,False,False,False
2359,124,5,3,58,4.7,1372.0,1,2015,1,3,12,0,False,False,False,False
1357,670,11,128,330,4.4,717.0,1,2015,1,3,12,0,False,False,False,False
65,575,5,3,55,1.6,485.0,0,2016,5,18,4,2,False,False,False,False
2014,377,38,29,233,2.5,459.0,0,2013,1,1,6,6,False,False,False,False
89,575,5,3,282,3.3,310.0,0,2020,3,10,3,1,False,False,False,False
2303,473,45,118,60,4.0,1747.0,0,2014,1,1,1,2,False,True,False,True
2209,436,35,107,316,4.6,27814.0,0,2020,1,1,1,2,False,True,False,True
899,670,8,11,138,3.6,790.0,0,2015,12,50,12,5,False,False,False,False
1256,78,5,3,55,1.7,498.0,0,2017,12,49,4,0,False,False,False,False
578,459,11,128,330,3.9,303.0,0,2016,12,52,30,4,False,False,False,False
2010,670,11,128,330,5.0,592.0,0,2013,6,22,1,5,False,True,False,False
299,780,11,128,181,3.2,92.0,0,2019,7,27,1,0,False,True,False,True
505,767,14,88,257,4.4,5250.0,0,2012,1,2,12,3,False,False,False,False
2173,426,30,113,244,4.5,636.0,1,2014,1,2,12,6,False,False,False,False
121,670,11,128,124,3.3,542.0,0,2017,12,52,30,5,False,False,False,False
571,791,35,87,210,3.1,996.0,1,2018,1,2,12,4,False,False,False,False
2131,670,38,22,238,1.1,294.0,1,2018,1,2,12,4,False,False,False,False
1773,670,11,128,330,2.0,439.0,0,2014,12,1,30,1,False,False,False,False
2243,443,8,11,138,1.6,495.0,0,2015,12,49,6,6,False,False,False,False
301,683,32,16,40,2.0,799.0,0,2014,1,1,1,2,False,True,False,True
1937,670,11,81,297,4.1,348.0,0,2018,12,50,13,3,False,False,False,False
2176,446,11,128,181,1.2,143.0,0,2015,7,27,1,2,False,True,False,True
2125,124,5,3,58,1.7,911.0,1,2015,1,3,12,0,False,False,False,False
818,670,9,45,86,3.2,332.0,0,2012,1,2,12,3,False,False,False,False
1622,225,30,113,102,3.2,745.0,1,2017,1,2,12,3,False,False,False,False
2260,449,32,16,40,2.5,4394.0,0,2012,12,50,12,2,False,False,False,False
842,898,35,2,48,1.2,780.0,0,2015,2,9,28,5,True,False,False,False
2250,445,32,16,40,4.5,745.0,0,2013,1,1,1,1,False,True,False,True
1696,257,68,122,184,3.9,276.0,0,2017,9,36,6,2,False,False,False,False
87,575,5,3,58,4.9,353.0,0,2016,4,16,21,3,False,False,False,False
2188,217,11,128,330,3.4,599.0,0,2016,11,44,3,3,False,False,False,False
193,627,7,7,17,1.2,644.0,0,2017,12,52,31,6,True,False,True,False
1831,726,11,128,181,3.5,489.0,0,2020,7,27,1,2,False,True,False,True
2259,449,32,16,40,4.3,4999.0,0,2013,12,50,12,3,False,False,False,False
2082,401,48,97,27,2.8,111.0,0,2018,12,50,12,2,False,False,False,False
2114,124,5,3,58,2.7,916.0,1,2014,1,2,12,6,False,False,False,False
2346,124,5,3,58,4.3,1370.0,0,2012,1,2,12,3,False,False,False,False
1966,361,14,88,50,3.9,326.0,0,2020,6,24,14,6,False,False,False,False
1967,362,9,38,75,3.1,995.0,0,2015,3,13,26,3,False,False,False,False
1009,968,11,63,132,2.5,672.0,1,2018,4,17,28,5,False,False,False,False
2321,670,38,22,253,2.4,198.0,1,2015,1,3,12,0,False,False,False,False
1268,0,5,3,58,2.8,1746.0,1,2016,1,2,12,1,False,False,False,False
2254,447,67,121,141,1.3,1392.0,0,2018,5,18,4,4,False,False,False,False
2314,670,38,22,253,4.1,349.0,1,2017,1,2,12,3,False,False,False,False
82,153,11,128,330,4.9,395.0,0,2018,6,24,17,6,False,False,False,False
2141,124,5,3,58,1.9,912.0,1,2016,1,2,12,1,False,False,False,False
244,647,14,88,257,4.3,4989.0,1,2017,1,2,12,3,False,False,False,False
1170,41,25,129,28,4.8,326.0,1,2016,5,18,3,1,False,False,False,False
2333,478,5,21,146,1.4,1187.0,0,2014,6,26,23,0,False,False,False,False
1107,8,7,61,21,1.7,791.0,0,2014,2,6,4,1,False,False,False,False
1287,92,11,81,331,4.8,1813.0,0,2015,5,21,20,2,False,False,False,False
623,789,35,107,316,5.0,32255.0,0,2014,6,22,1,6,False,True,False,False
2027,670,11,128,103,1.5,625.0,1,2016,1,2,12,1,False,False,False,False
741,832,35,101,69,2.4,327.0,0,2020,10,41,5,0,False,False,False,False
631,670,25,129,329,2.0,639.0,0,2018,7,26,1,6,False,True,False,True
777,850,30,113,102,2.4,304.0,1,2018,1,2,12,4,False,False,False,False
1494,190,35,107,316,1.6,27183.0,0,2019,1,1,1,1,False,True,False,True
358,710,35,87,210,2.2,380.0,1,2018,1,2,12,4,False,False,False,False
1253,78,5,21,58,2.2,996.0,0,2015,9,36,6,6,False,False,False,False
1996,670,11,81,297,1.4,448.0,0,2019,12,50,13,4,False,False,False,False
918,928,32,16,40,4.9,1099.0,0,2018,1,1,1,0,False,True,False,True
95,575,5,3,58,1.7,870.0,0,2016,12,50,14,2,False,False,False,False
236,643,14,88,257,2.2,1710.0,1,2018,1,2,12,4,False,False,False,False
133,670,11,128,330,4.7,1299.0,0,2016,7,26,1,4,False,True,False,True
2252,124,5,3,58,4.0,919.0,1,2014,1,2,12,6,False,False,False,False
162,220,32,31,81,1.6,291.0,0,2015,12,51,20,6,False,False,False,False
388,718,7,10,289,4.0,573.0,1,2018,1,2,12,4,False,False,False,False
103,579,35,62,316,1.1,994.0,0,2015,4,14,1,2,False,True,False,True
2328,670,73,130,255,1.4,395.0,0,2013,4,15,12,4,False,False,False,False
514,399,32,30,80,2.4,593.0,0,2018,3,9,3,5,False,False,False,False
1949,670,11,81,297,4.1,693.0,0,2017,12,50,13,2,False,False,False,False
1055,990,11,128,330,2.6,299.0,0,2014,12,49,5,4,False,False,False,False
1064,670,11,81,59,4.4,969.0,0,2019,7,27,1,0,False,True,False,True
929,932,30,117,268,2.8,3492.0,0,2015,4,17,24,4,False,False,False,False
2150,670,38,22,239,2.3,168.0,1,2013,1,2,12,5,False,False,False,False
157,610,35,12,46,1.7,391.0,0,2020,12,49,6,6,False,False,False,False
1540,194,25,129,145,3.5,1742.0,0,2015,4,17,24,4,False,False,False,False
1931,348,9,79,105,3.9,2761.0,0,2017,11,44,4,5,False,False,False,False
2084,670,25,129,61,2.8,1895.0,1,2013,1,2,12,5,False,False,False,False
1382,670,73,130,161,5.0,258.0,0,2019,4,15,12,4,False,False,False,False
1533,552,11,81,266,2.9,1593.0,0,2019,6,24,12,2,False,False,False,False
923,0,5,3,58,2.6,1889.0,1,2018,1,2,12,4,False,False,False,False
263,662,35,87,210,1.4,241.0,1,2018,1,2,12,4,False,False,False,False
2352,490,9,24,260,2.9,393.0,0,2013,2,6,6,2,False,False,False,False
2037,670,11,128,103,3.6,246.0,0,2016,12,52,29,3,False,False,False,False
735,829,48,91,68,3.5,993.0,0,2012,12,1,31,0,True,False,True,False
1666,244,11,128,181,4.9,324.0,0,2016,3,11,18,4,False,False,False,False
2350,670,48,109,128,2.7,191.0,1,2016,1,2,12,1,False,False,False,False
914,927,35,36,316,2.4,592.0,0,2016,12,50,12,0,False,False,False,False
555,791,35,87,210,1.5,690.0,1,2015,1,3,12,0,False,False,False,False
705,670,25,129,113,3.0,1692.0,0,2018,12,50,12,2,False,False,False,False
854,901,68,4,91,1.9,299.0,0,2018,3,13,28,2,False,False,False,False
1907,670,11,81,297,1.2,1189.0,0,2016,12,50,13,1,False,False,False,False
1258,80,8,11,138,4.7,798.0,0,2016,2,5,3,2,False,False,False,False
62,571,32,16,40,3.3,830.0,0,2013,1,1,1,1,False,True,False,True
1561,207,5,21,58,4.3,1847.0,0,2016,6,24,17,4,False,False,False,False
884,670,11,128,330,3.0,398.0,0,2015,1,1,1,3,False,True,False,True
164,613,14,70,317,3.5,442.0,0,2017,12,52,29,4,False,False,False,False
1409,149,35,12,30,3.8,891.0,0,2014,12,1,31,2,True,False,True,False
2124,418,14,70,73,2.5,327.0,0,2016,3,9,3,3,False,False,False,False
2329,124,5,3,58,3.9,1376.0,1,2018,1,2,12,4,False,False,False,False
1838,458,11,128,330,3.2,395.0,0,2013,12,1,30,0,False,False,False,False
1693,670,25,129,329,4.9,850.0,0,2018,12,52,29,5,False,False,False,False
542,788,35,87,210,3.0,853.0,0,2012,1,2,12,3,False,False,False,False
713,820,11,81,266,4.4,395.0,1,2016,5,18,3,1,False,False,False,False
1068,999,32,76,93,4.4,973.0,0,2018,12,49,6,3,False,False,False,False
648,794,32,15,310,5.0,507.0,0,2013,12,51,20,4,False,False,False,False
521,407,27,75,280,2.0,68393.0,0,2012,12,1,31,0,True,False,True,False
2347,488,32,31,81,2.0,791.0,0,2016,12,51,20,1,False,False,False,False
836,895,35,87,210,4.8,249.0,1,2019,1,2,12,5,False,False,False,False
49,565,45,84,215,3.0,196.0,1,2019,4,18,29,0,False,False,False,False
2123,418,14,70,73,4.0,321.0,0,2015,3,10,3,1,False,False,False,False
1178,726,11,128,181,1.7,409.0,0,2020,7,27,1,2,False,True,False,True
117,670,11,81,331,2.7,1609.0,0,2012,12,51,20,3,False,False,False,False
1468,780,11,128,181,2.6,215.0,0,2020,7,27,1,2,False,True,False,True
1716,425,11,128,181,5.0,296.0,0,2015,7,27,1,2,False,True,False,True
38,557,38,119,302,3.6,797.0,0,2020,1,1,1,2,False,True,False,True
2095,315,11,128,181,4.2,339.0,0,2013,7,27,1,0,False,True,False,True
839,896,45,118,60,4.0,1350.0,0,2016,1,53,1,4,False,True,False,True
2387,506,35,2,48,4.9,117.0,0,2016,5,20,19,3,False,False,False,False
1724,268,32,15,310,3.5,679.0,0,2017,12,51,20,2,False,False,False,False
2448,535,11,128,103,4.6,691.0,0,2019,3,9,3,6,False,False,False,False
1984,371,45,84,96,2.1,497.0,0,2017,3,12,25,5,False,False,False,False
1955,357,47,123,316,4.0,395.0,0,2014,10,40,5,6,False,False,False,False
2146,670,38,22,239,3.2,218.0,1,2017,1,2,12,3,False,False,False,False
834,894,48,91,165,2.9,64.0,0,2020,5,21,20,2,False,False,False,False
1975,365,14,70,317,2.2,222.0,0,2017,12,52,29,4,False,False,False,False
362,458,11,128,330,1.9,494.0,0,2016,12,52,30,4,False,False,False,False
1928,670,38,28,43,3.9,392.0,0,2013,12,50,12,3,False,False,False,False
2102,552,11,81,163,4.0,896.0,0,2015,12,50,12,5,False,False,False,False
2398,670,11,63,132,1.1,353.0,0,2018,6,22,1,4,False,True,False,False
2162,670,11,63,45,4.9,917.0,0,2019,12,50,12,3,False,False,False,False
339,703,19,46,322,3.1,449.0,0,2020,6,26,26,4,False,False,False,False
